2019-05-21,771.3,6494,1192.5,2832.5,2585
2019-05-22,756.1,6491,1175,2831.5,2607
2019-05-23,747.6,6499,1157.5,2806.5,2573
2019-05-24,740.6,6502,1162,2790,2581.5
2019-05-27,747.8,6554,1162,2759,2633
2019-05-28,765.1,6604,1170.5,2770,2670.5
2019-05-29,779.2,6581,1157.5,2759,2617.5
2019-05-30,775.8,6571,1143,2769,2590.5
2019-05-31,734.6,6384,1061.5,2651,2522
2019-06-03,744.8,6343,1063.5,2659.5,2539
2019-06-04,758.8,6368,1082,2717,2628
2019-06-05,762.9,6530,1121,2795,2592
2019-06-06,749.9,6547,1115,2740.5,2608.5
2019-06-07,761,6588,1116.5,2738,2608.5
2019-06-10,767.4,6706,1128.5,2780,2622.5
2019-06-11,770.1,6779,1140.5,2787.5,2640
2019-06-12,765.6,6818,1118.5,2776.5,2601.5
2019-06-13,756.8,6726,1104,2754.5,2559.5
2019-06-14,755.5,6743,1105,2755,2562.5
2019-06-17,757.9,6727,1104,2775,2568.5
2019-06-18,752.5,6719,1110,2766,2545.5
2019-06-19,763,6772,1134,2824,2586
2019-06-20,762.1,6740,1116.5,2771,2569
2019-06-21,766.3,6687,1108,2766,2494.5
2019-06-24,766.5,6693,1119.5,2785.5,2532.5
2019-06-25,764.3,6651,1106.5,2765.5,2516
2019-06-26,761.2,6613,1107.5,2731,2508
2019-06-27,777.8,6674,1123.5,2788.5,2620.5
2019-06-28,771.6,6688,1124.5,2785,2619
2019-07-01,789.6,6874,1146,2845,2733.5
2019-07-02,786.7,6884,1138,2837,2725.5
2019-07-03,770.6,6821,1119.5,2790,2729
2019-07-04,772.8,6868,1123,2807.5,2759
2019-07-05,773.4,6889,1121,2836.5,2816
2019-07-08,770.5,6888,1118.5,2837,2816
2019-07-09,772.7,6915,1115,2852.5,2789
2019-07-10,773.7,6908,1113,2859.5,2766.5
2019-07-11,776.3,6865,1115.5,2844,2747
2019-07-12,775.4,6910,1115,2847,2752.5
2019-07-16,774.1,7000,1113,2836.5,2715.5
2019-07-17,768,7027,1111,2806,2680.5
2019-07-18,750.5,6975,1086,2751.5,2625
2019-07-19,764.6,7121,1103,2808,2668.5
2019-07-22,766.7,7091,1101.5,2802,2663.5
2019-07-23,774.2,7100,1104,2814.5,2679.5
2019-07-24,781.6,7197,1110,2850.5,2681
2019-07-25,765.6,7222,1112,2843,2683.5
2019-07-26,741,7151,1095.5,2785.5,2624.5
2019-07-29,720.1,7148,1093,2763.5,2582.5
2019-07-30,727.6,7180,1098.5,2772,2577
2019-07-31,710.8,7024,1079,2710.5,2544.5
2019-08-01,709.4,7092,1072.5,2722.5,2529
2019-08-02,691.7,6929,1001.5,2613,2458
2019-08-05,661.9,6886,958.8,2566,2553.5
2019-08-06,684.1,6720,971.6,2560.5,2760
2019-08-07,678.9,6791,944.8,2536.5,2809
2019-08-08,672,6810,925,2535,2750
2019-08-09,675.7,6837,924.9,2542,2761
2019-08-13,660.9,6790,881.1,2482,2661.5
2019-08-14,662.5,6853,895.2,2495.5,2739.5
2019-08-15,655.1,6795,879.7,2460,2720
2019-08-16,658.8,6790,885.3,2458.5,2707.5
2019-08-19,663.4,6873,897.3,2472,2716.5
2019-08-20,669.3,6909,891.6,2495,2725.5
2019-08-21,659.1,6909,862.8,2480.5,2726
2019-08-22,663.5,6906,877.3,2476,2753.5
2019-08-23,658.9,6916,885.5,2488.5,2797
2019-08-26,648.8,6869,865.7,2453,2739
2019-08-27,647.3,6919,870.4,2484,2874
2019-08-28,648.4,6889,880.5,2490,2868.5
2019-08-29,645.2,6890,872.3,2470,2855
2019-08-30,656.4,6960,892.2,2523.5,2846
2019-09-02,647.7,6952,872,2532.5,2850
2019-09-03,656.3,7005,882.2,2563,2919
2019-09-04,644.9,6956,872.6,2577,2869
2019-09-05,657.7,7000,902.5,2654,2910.5
2019-09-06,674,7030,926.3,2734,2935
2019-09-10,697.5,7183,974.8,2791,3014
2019-09-11,718.4,7355,1007.5,2895.5,3082
2019-09-12,711.1,7339,1007.5,2929.5,3097
2019-09-13,713.5,7396,1008.5,2933,3075
2019-09-17,716.7,7445,1007.5,2928,3091
2019-09-18,713.9,7420,990.7,2897,3082
2019-09-19,713.7,7364,981.3,2885.5,3063
2019-09-20,709.3,7403,976.5,2905.5,3035
2019-09-24,702.2,7461,975.5,2858.5,3036
2019-09-25,705.7,7342,975.7,2860,3061
2019-09-26,711.8,7426,987.2,2898.5,3128
2019-09-27,685.9,7369,963.2,2840,3105
2019-09-30,674.1,7216,959.5,2798.5,3040
2019-10-01,694.2,7246,992.4,2868.5,2997
2019-10-02,675.5,7159,957.6,2818,2932
2019-10-03,657.9,6982,934,2742.5,2883
2019-10-04,660.1,6995,941.2,2755,2901
2019-10-07,657.1,6986,945.7,2730,2895.5
2019-10-08,660.8,7087,951.9,2724,2936
2019-10-09,653.5,7125,937.5,2743,2923.5
2019-10-10,656.5,7108,938.7,2765,2930
2019-10-11,668.7,7269,966.1,2828.5,2982.5
2019-10-15,680.5,7385,980.4,2899.5,3056
2019-10-16,688.8,7455,987.4,2920,3051
2019-10-17,685.1,7383,999.1,2909.5,3036
2019-10-18,689.3,7368,991,2908.5,3046
2019-10-21,682.6,7400,987.4,2895,3038
2019-10-23,671,7420,989.9,2877,3054
2019-10-24,678.5,7486,998,2931,3078
2019-10-25,681.5,7482,996.8,2925.5,3038
2019-10-28,680.6,7483,1002.5,2950,3040
2019-10-29,696.6,7546,1025.5,3006,3089
2019-10-30,689,7554,1009,2986.5,3110
2019-10-31,689.4,7542,1005,2942,3123
2019-11-01,696.4,7551,993,2954.5,3122
2019-11-05,702.8,7648,1014,3022,3136
2019-11-06,703,7649,1018,3031,3116
2019-11-07,697.3,7736,1002,3014,3083
2019-11-08,710,7905,1010,3072,3023
2019-11-11,707.4,7929,1003,3201,3014
2019-11-12,714.5,7896,1005,3229,3040
2019-11-13,710.9,7889,1000,3209,3042
2019-11-14,686.3,7795,978,3139,2997.5
2019-11-15,681.5,7826,973,3150,2990.5
2019-11-18,680.7,7836,975,3157,2925
2019-11-19,680.3,7754,969,3134,2915
2019-11-20,670.8,7688,952,3092,2903
2019-11-21,664,7716,957,3103,2934
